sno,gmaps_place_id,gmaps_name,gmaps_formatted_address,gmaps_latitude,gmaps_longitude,gmaps_opening_hours_weekday_text,gmaps_website,gmaps_phone,gmaps_rating,gmaps_user_ratings_total,gmaps_types,gmaps_business_status,gmaps_editorial_summary,gmaps_url,gmaps_directions_url,gmaps_plus_code_global,gmaps_plus_code_compound,gmaps_utc_offset_minutes,gmaps_photo_reference_1,gmaps_addr_country,gmaps_addr_postal_code,gmaps_addr_postal_town,gmaps_addr_admin_area_level_1,gmaps_addr_admin_area_level_2,postcode_norm,gmaps_postcode_norm,likely_match,description_short,Description,city,region,local_authority,service_area,age_range,conditions_supported,specific_services,physical_access,organization_type,status,last_verified
244,ChIJU_6BVGkIdkgRPwoeGyU8890,Sutton Inclusion Centre,"Northspur Rd, Sutton SM1 2BF, UK",51.373418,-0.2035369,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: 10:00?AM?–?2:00?PM; Sunday: 10:00?AM?–?2:00?PM,https://www.sutton.gov.uk/w/sutton-inclusion-centre-1,+44 20 8770 6490,4.4,45,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=15993192831789173311,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJU_6BVGkIdkgRPwoeGyU8890,9C3X9QFW+9H,"9QFW+9H Sutton, UK",,AciIO2cufsG6w-iAFF0StmmA1t4UUHe9rOlvRoeMvvDIT5PWnK8cttyrhSVFFKDHkr2Obf18C6TChiVz5mIqwBPGCRZv7nsFYIaHSNZ4KZCerVLFYyBHPyewaPh0jG4QrKnZpbe2tEeXuejPD-lbbYjzouT9lPa9BYJ7JmdXMlsnCr39dQFsQQkeZ2dPI2mbfwed8AsOaaZvcomYSn6JYcLJU2MibypDA4Cfhnesb0zbIeq_igqu_9o_fDOQU-GEeak5GeIGOXHqjMlY1n19HXOpsRhOG2phAgy4KMRDQj_JV63OZg,United Kingdom,SM1 2BF,Sutton,England,Greater London,,SM1 2BF,0,,,,,,,,,,,,,
245,ChIJ_R8DmRu22EcR0yhIRYzux4g,"The National Autistic Society Centre, Kent (ARTRACK & SAND)","22-24 Princes St, Gravesend DA11 0DN, UK",51.44330309999999,0.3687843,Monday: 10:00?AM?–?5:00?PM; Tuesday: 10:00?AM?–?5:00?PM; Wednesday: 10:00?AM?–?5:00?PM; Thursday: 10:00?AM?–?5:00?PM; Friday: 10:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,https://www.autism.org.uk/,+44 1474 535080,5,3,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=9856108595748808915,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ_R8DmRu22EcR0yhIRYzux4g,9F32C9V9+8G,"C9V9+8G Gravesend, UK",,,United Kingdom,DA11 0DN,Gravesend,England,Kent,,DA11 0DN,0,,,,,,,,,,,,,
246,ChIJhU4VAycddkgRPAV1dil8h-Q,Meath Gardens Family Hub,"1 Smart St, Bethnal Green, London E2 0SN, UK",51.5285525,-0.0443045,Monday: 9:15?AM?–?5:00?PM; Tuesday: 9:15?AM?–?5:00?PM; Wednesday: 9:15?AM?–?5:00?PM; Thursday: 9:15?AM?–?7:00?PM; Friday: 9:15?AM?–?5:00?PM; Saturday: 9:00?AM?–?2:00?PM; Sunday: Closed,http://www.towerhamlets.gov.uk/childrenandfamilycentres,+44 20 7364 0349,4.5,49,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=16467267080026391868,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJhU4VAycddkgRPAV1dil8h-Q,9C3XGXH4+C7,"GXH4+C7 London, UK",,AciIO2c-4oOJATvUhkbzrglUerOE9iVIfWg80sMEMD0x52W5PwsKHbIdCm9jeqncg3Kc3EHJvM8WRw0OocqIZvddqDjbPslC0RgrsSd7x4LK8gfiP5ExttIcx5i-YLnHcOemtri_XgRlPpGzlXCoBq00QED9OoKpnWRsCtz3IuLGCULYDFSHWj-dDj1y4gRvuUtS18VcHQyNnzEb6t2EXukKzyfkAP73Z-ZfFOo8Ti0qj2ePeWn67tSaxGZWjVzaCbqkCBvm85LBepy8K2zSZL3g6LUS9inQKDpXAzJCZwzH5XJVb_M8cu4ijr3tFJ4gpFCor36JQLb7qajQdQ9A8gSC2zOH6tgwMTAqye34LtIKEVA2zsvgcey204wF-xRTvnqtYVzRTcqrz2PrM8pT8jqE28bneb1RZlvvTlBdnoEP2X5DAg,United Kingdom,E2 0SN,London,England,Greater London,E2 0SN,E2 0SN,1,,,,,,,,,,,,,
247,ChIJR0Tp8OYNdkgRijQhYEIXsqg,West London Centre - National Autistic Society,"18-20 Uxbridge Rd, London W5 2SR, UK",51.5130604,-0.309549,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?4:00?PM; Thursday: 9:00?AM?–?4:00?PM; Friday: 9:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://www.autism.org.uk/,+44 20 8566 1010,5,2,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=12155803918074459274,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJR0Tp8OYNdkgRijQhYEIXsqg,9C3XGM7R+65,"GM7R+65 London, UK",,AciIO2c7SMQW34Vq7-i-33kOb6RP_I3MR5Jk8TUB2LoUpLeYV3-Fm_fMOvTItwjhyacjmxLbCz8jXTUu5X6HL2hbcJIzZYxMyGF981IX5QpogeL_Jmw_rUjIYRFQBHB9Juti7zEqPJD6oaLg2BTCW17zrYNSnusz8RM8-0m3nIqXr7Y8Kzk5tzDDn-8FPqTzAJTetiCTbWhrGF0ILsfyYYCOJ9zu-TiTAknHNBk4Hd2S-s3qoQiRweQe1-RVyRgLSyEDFVBgSL3UMMw-ZxDuwFQungpIGP0-wjtJdQrD0X5z6cPKoyqI_ArW0d6E-rzR64l15P_5ni-9v_5WCOcb2-qBGUTQGvSeWp2v4g8D0S4m2IzjJu8jx3csCO_1fN-WPknVOPk-SA9kNPX-ILT6ovNbhFOCnLqhKPXS5tZuhEUPbXcCrw,United Kingdom,W5 2SR,London,England,Greater London,,W5 2SR,0,,,,,,,,,,,,,
248,ChIJp2hXdBYFdkgRzdFSOs5K0EM,Super Able Mind,"25A Eccleston Pl, Chiswick, London SW1W 9NF, UK",51.4876272,-0.2671732,Monday: 9:00?AM?–?6:00?PM; Tuesday: 9:00?AM?–?6:00?PM; Wednesday: 9:00?AM?–?6:00?PM; Thursday: 9:00?AM?–?6:00?PM; Friday: 9:00?AM?–?6:00?PM; Saturday: Closed; Sunday: Closed,http://www.superablemind.com/,+44 7793 059770,5,1,"establishment,health,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=4886487845299212749,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJp2hXdBYFdkgRzdFSOs5K0EM,9C3XFPQM+34,"FPQM+34 London, UK",,AciIO2fqCHl5cZGf7V4DpPVkS-FFFtlVFrZYADeo6uhsRrc8IO9Jd_8ZnwOFX8wRYQKOsaGBIUGjY6OAPElk6j4RCBzlpliFiUgAUXdI-d-hcnscHm2Y4ADdwpgGIe6mCof7yI08uxYTVJx3XpYc2WWJ9uzjthhku6exEGfNIDfILPHg7yZCrUMod8HSd4Tnxao1XLyAVNJHGWvyH0YkVT2RCVvvse6O5yECJPcAcHjHRiMSACaGxwMVW22opXnr6i_87oV4Fq86PaoiIHS2z8ll41XfRJTy4ct4PPKEzYs2gjaecw,United Kingdom,SW1W 9NF,London,England,Greater London,,SW1W 9NF,0,,,,,,,,,,,,,
249,ChIJu7__Z6MEdkgRsrYIB7Bfa_8,Caretrade Charitable Trust,"9 Larcom St, London SE17 1NQ, UK",51.4906105,-0.0964548,Monday: 9:00?AM?–?4:00?PM; Tuesday: 9:00?AM?–?4:00?PM; Wednesday: 9:00?AM?–?4:00?PM; Thursday: 9:00?AM?–?4:00?PM; Friday: 9:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://care-trade.org/,+44 20 3375 6288,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=18404909511816558258,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJu7__Z6MEdkgRsrYIB7Bfa_8,9C3XFWR3+6C,"FWR3+6C London, UK",,,United Kingdom,SE17 1NQ,London,England,Greater London,,SE17 1NQ,0,,,,,,,,,,,,,
250,ChIJUZjoup0ZdkgRODk93eyHcpc,Dimensions,"6 Duchess Cl, London N11 3PZ, UK",51.6129967,-0.1435151,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,+44 20 8368 7131,5,3,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=10912934298465941816,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJUZjoup0ZdkgRODk93eyHcpc,9C3XJV74+5H,"JV74+5H London, UK",,,United Kingdom,N11 3PZ,London,England,Greater London,,N11 3PZ,0,,,,,,,,,,,,,
251,ChIJvf3pkkWZ2EcRBDnAJcvsMrA,Employ Ability,"Latton Bush Centre, Southern Way, Harlow CM18 7BL, UK",51.7532283,0.1073776,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.employ-ability.info/,+44 1279 450299,4,4,"establishment,health,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=12696470656766720260,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJvf3pkkWZ2EcRBDnAJcvsMrA,9F32Q434+7X,"Q434+7X Harlow, UK",,,United Kingdom,CM18 7BL,Harlow,England,Essex,,CM18 7BL,0,,,,,,,,,,,,,
252,ChIJLUj3OFMXdkgRyXfyI59xvSw,Expect the Best,"Barnet Mencap, 35 Hendon Ln, London N3 1RT, UK",51.5998418,-0.196136,,,+44 7961 349321,,,"establishment,point_of_interest",CLOSED_PERMANENTLY,,https://maps.google.com/?cid=3223857836583974857,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJLUj3OFMXdkgRyXfyI59xvSw,9C3XHRX3+WG,"HRX3+WG London, UK",,,United Kingdom,N3 1RT,London,England,Greater London,N3 1RT,N3 1RT,1,,,,,,,,,,,,,
253,ChIJQUNEnJKQeUgR2TfKJRb13mY,One to One Support Services,"25A Devonshire Terrace, Holmewood, Chesterfield S42 5RF, UK",53.1906664,-1.3506435,Monday: 8:30?AM?–?5:00?PM; Tuesday: 8:30?AM?–?5:00?PM; Wednesday: 8:30?AM?–?5:00?PM; Thursday: 8:30?AM?–?5:00?PM; Friday: 8:30?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,https://onetoonesupportservices.co.uk/,+44 1246 200018,2,6,"establishment,health,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=7412631512170510297,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJQUNEnJKQeUgR2TfKJRb13mY,9C5W5JRX+7P,"5JRX+7P Chesterfield, UK",,AciIO2diKTVapGI4-Lp4QCLF0cRA31n_eLi-400cGoG_R2qDqgApIP-V3X_-M2eYYpId94qJ1FyGHKWkapCKm6pso12L0bOA4mTvyaTCXHr8U_Ygr1uG04JQatc9rpD3cFVAn9y64WtFX3JwE4wAxGKlIX3FxPi5JAKYXVW4R7QMdfQHoznJNqGsAwO10SOw86vMyDwuKKe-x5GllrtIDE9NcL048vY5mhN-TGWqkndsWVgUrk7Wg0FGTlFC8xOMNF6QMUZJf1yaPMrq8Vf14r9qoWWWF4yDZVL3sENS5k8CEDMdZg,United Kingdom,S42 5RF,Chesterfield,England,Derbyshire,,S42 5RF,0,,,,,,,,,,,,,
254,ChIJxYJFpfUCdkgRMgJcFplJTcE,MI Skills Development Centre,"47a Bellefields Rd, London SW9 9UH, UK",51.4641669,-0.1171335,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,https://micomputsolutions.co.uk/,+44 20 7501 6450,4.6,119,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13928870144380764722,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJxYJFpfUCdkgRMgJcFplJTcE,9C3XFV7M+M4,"FV7M+M4 London, UK",,AciIO2eK0zckLKuz2E8xYPcvKEP87S__DEeVffX9CH3davMYJlYIIbemE2DCHugFzAWlUZnPRVJ-t3gxdsCGz8x__kvcWPrct_7d7La4iJfud12jBXy8qmkxvaRyKHjd01lBxfnqhExA7jbxeJ3YjA_SsY7hlhbkPw6c0EoOACJ-IwqjeNhT8CIi11C_efD2xoFZ7LxHmEVrBKJWbGUK0R71MFTZqL_QGO5iKilzKtxAuNttOTqWotaC-PefAW-CJXeVcMWeATmSgVN-GIQ2fTkGn3ApM_o7ZVzCM66fj63vGgMERS061rCWsn1uNcX6B8qSsEoEs2a95Og4iJ-WId--P-NPZmr_-2JZCQUwHu4FfYmqC4Nb2AElBjf-TzNm2E4-_HUyOdnAPdwWFkdMqTtLHWgIH7yTjL-RzmfgJ6TTj84wJdMn,United Kingdom,SW9 9UH,London,England,Greater London,,SW9 9UH,0,,,,,,,,,,,,,
255,ChIJpQb9qs4QdkgRr6hMpK1AYX0,Kisharon Adult Day Services,"54 Parson St, London NW4 1TP, UK",51.592432,-0.2197919,,,+44 20 8457 2525,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=9034573442011932847,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJpQb9qs4QdkgRr6hMpK1AYX0,9C3XHQRJ+X3,"HQRJ+X3 London, UK",,,United Kingdom,NW4 1TP,London,England,Greater London,NW4 2BP,NW4 1TP,0,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,NW4 4HJ,,0,,,,,,,,,,,,,
257,ChIJG6_b7JEWdkgRxNH5zMSWMME,Your Choice Barnet,"2 Bristol Ave, London NW9 4EW, UK",51.5975045,-0.2451556,,https://yourchoicebarnet.org/,+44 20 8080 6587,4.6,5,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13920792220198883780,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJG6_b7JEWdkgRxNH5zMSWMME,9C3XHQX3+2W,"HQX3+2W London, UK",,,United Kingdom,NW9 4EW,London,England,Greater London,,NW9 4EW,0,,,,,,,,,,,,,
258,ChIJ5_vAPGgEdkgR4IBYWwPb6ao,Impact Brixton,"17a Electric Ln, London SW9 8LA, UK",51.46174449999999,-0.1140595,Monday: 8:30?AM?–?6:00?PM; Tuesday: 8:30?AM?–?6:00?PM; Wednesday: 8:30?AM?–?6:00?PM; Thursday: 8:30?AM?–?6:00?PM; Friday: 8:30?AM?–?6:00?PM; Saturday: Closed; Sunday: Closed,https://impactbrixton.com/?utm_source=google+my+business&utm_medium=organic&utm_campaign=virtual+office,+44 7494 445324,4.9,226,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=12315615463485243616,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ5_vAPGgEdkgR4IBYWwPb6ao,9C3XFV6P+M9,"FV6P+M9 London, UK",,AciIO2e9I7Y2-6G7vOqtl1cpQQv-KqZ7TP4NNMjkhCfSF8Uz1DkUVYZ8ZVvcyNaTIc0GR5IglXVeOSTVGhVzCqzOzQPTdsgOUb7_aSf5zRBJ1Pe3s4FaHIHQhBxTu80uXOu5jczAeOgO45xPDhB2g0udD6wkA3RgfPfWdKT3cGVrJS_HSKE5cvoD8L4_zeeraW618YhNA2kvHbz0x3SY7Yy73_b46KbSzysH2iQ6MB8ifMFrL8Fk42Puawg1QmlGsjM66iGXL-tdDGsFHRytlm-q3aTwJmM9ascYxpUwIyHxp1hj9w,United Kingdom,SW9 8LA,London,England,Greater London,SW9 8HY,SW9 8LA,1,,,,,,,,,,,,,
259,ChIJhzhBR5kadkgRX10iB7_Mcq4,Capital City College Alexandra centre (formerly Westminster Kingsway College - Alexandra Centre),"Ainsworth Way, London NW8 0SR, UK",51.5399077,-0.1812905,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,https://www.capitalccg.ac.uk/centres/alexandra?utm_source=google&utm_medium=organic&utm_campaign=alexandra_location_gmb&utm_id=website,+44 20 7832 5000,4.8,5,"establishment,point_of_interest,university",OPERATIONAL,,https://maps.google.com/?cid=12570334630774988127,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJhzhBR5kadkgRX10iB7_Mcq4,9C3XGRQ9+XF,"GRQ9+XF London, UK",,AciIO2dSET_JbYSEOQLXullhiYnvM-uXFiYIisZTbj9SKteeElwjMLqdqg8dhZEY3F0TyjEjrHurlbgBlckhgWtwbegT7uPdLVZ8Dl_NX-37FQoHAd3wRzGUjXleA1gDjFn5pAi6RDyOwHiaYJlXaJy4W4L1dNGN6hf4LZ5Mi7F1ubFuCeA9ww5u1iQgu5-nx-hGAyPoRPeeZQNQMLi14JbDZjE-LkB0wS4jFS2hSevnveb2JmjjJAUs6Vtk0IzZAUDsMhDNVfg9iihdXuJOKB72-EPqGHylXhkVHljtwpQSKItNTJwEfNTgTvlY82h85jPAQtced_UkZ5s5_sAYR_7dQV88PT4buQDmhAM7V2756WWtcr7EUEUnnl7O3HZNVljh6tbg-5swGNC8-OPM_FPghkx0PcWckD7RHbM3iWQJ2ZQaMsew,United Kingdom,NW8 0SR,London,England,Greater London,NW8 0SR,NW8 0SR,1,,,,,,,,,,,,,
260,ChIJWXQQLBYbdkgRvA9D2D-yGyw,Queens Crescent Job Hub,"179 Queens Cres, London NW5 4DS, UK",51.5506104,-0.1504109,,https://www.camden.gov.uk/employment-support,,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=3178329949320974268,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJWXQQLBYbdkgRvA9D2D-yGyw,9C3XHR2X+6R,"HR2X+6R London, UK",,,United Kingdom,NW5 4DS,London,England,Greater London,NW5 3AQ,NW5 4DS,0,,,,,,,,,,,,,
261,ChIJSWU_czgbdkgR0Hy7bzPcKpY,Calthorpe Community Garden,"Calthorpe Community Garden, 258-274 Grays Inn Rd, London WC1X 8LH, UK",51.5268362,-0.1179457,Monday: 10:00?AM?–?6:00?PM; Tuesday: 10:00?AM?–?6:00?PM; Wednesday: 10:00?AM?–?6:00?PM; Thursday: 10:00?AM?–?6:00?PM; Friday: 10:00?AM?–?6:00?PM; Saturday: 12:00?–?6:00?PM; Sunday: 12:00?–?6:00?PM,http://www.calthorpecommunitygarden.org.uk/,+44 20 7837 8019,4.6,398,"establishment,park,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=10820703168187038928,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJSWU_czgbdkgR0Hy7bzPcKpY,9C3XGVGJ+PR,"GVGJ+PR London, UK",,AciIO2c3UXPfkEXFFcTe0VdC_r-eCnk2W5EggL2SfDMhmwvqegl5Gg9HDGtsg1b7yr3dlo1Gul_RmVEY8boWWJ7xKq-JxJRXUDRfH-v_3B_Dqda7UAygOTPemJPkk8_S3-xiLPscVhiZgM77A22IewYT4GrgQ7fS7NtBn1Ufeg5Xu_VX7XFAFiOx9YNzBkGU4x9NpCTm8_RgwHW_65g1FkJsuGpnVvCy7AQ7_wbVhyD4JgRaNT81HN6k2iRKulsS7jRFrGY-TyFw4fpgdUU3IUFPFNb7zYuJqG3q9Dj3kD_Lh0ERRA,United Kingdom,WC1X 8LH,London,England,Greater London,WC1X 8LH,WC1X 8LH,1,,,,,,,,,,,,,
262,ChIJeUV1czYHdkgRrAljlrZ-xWI,Diamond Advanced Motorists,"11 Gleneagles Ct, Brighton Rd, Crawley RH10 6AD, UK",51.110932,-0.190288,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.advancedmotoring.co.uk/,+44 20 8686 8010,3.7,97,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=7117234108801157548,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJeUV1czYHdkgRrAljlrZ-xWI,9C3X4R65+9V,"4R65+9V Crawley, UK",,AciIO2fv2viHSimR4r6J9J-6A1HjhmRr8b9c5gsY3vHMNwWg3JnFmWIKTOUvgfoT8ERMpTDp87wQXncA30PNLYFYgT-AYG4sw6qMY5vIHdXTM5RPF-ezItv8bNZ8--RWm3DfCR4DlJaZhzwZtJtMHOF1nouGLy1Sf9_nDv51-AZR8auXGE3PQnWn1kbcYJB_7Y79WFJmCukJjGLsFFUedcCNFpVwK0pg2enXgN6JnEi8Mv0x6TWf21cRymE3JyTgXJxW6Fp4fxwh1jKVBjpYmUz8MTh0q1I1OfYPsxJp3BkMIXTBNA,United Kingdom,RH10 6AD,Crawley,England,West Sussex,,RH10 6AD,1,,,,,,,,,,,,,
263,ChIJZaS6FfYAdkgR4fQnM4mpsVw,Status Employment,"6 W Way Gardens, Croydon CR0 8RA, UK",51.37421029999999,-0.0489676,,http://www.status-employment.co.uk/,+44 20 8655 3344,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=6679306129101026529,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJZaS6FfYAdkgR4fQnM4mpsVw,9C3X9XF2+MC,"9XF2+MC Croydon, UK",,,United Kingdom,CR0 8RA,Croydon,England,Greater London,CR0 8RA,CR0 8RA,1,,,,,,,,,,,,,
264,ChIJUTcBAzEHdkgRY314pEik0Ac,CVA Volunteer Centre,"21 N End, Croydon CR0 1TY, UK",51.3753113,-0.101975,Monday: 10:00?AM?–?4:00?PM; Tuesday: 10:00?AM?–?4:00?PM; Wednesday: 10:00?AM?–?4:00?PM; Thursday: 10:00?AM?–?4:00?PM; Friday: 10:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,https://www.cvalive.org.uk/venue-hire/copy-of-2a-garnet-road/,+44 20 8253 7070,4.2,11,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=563130585325272419,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJUTcBAzEHdkgRY314pEik0Ac,9C3X9VGX+46,"9VGX+46 Croydon, UK",,AciIO2fRyJBJmaSGtALxK9_luY29L9MU186Sb8lfyXf683BIqaYdkGHTJ4589QOEiCfthqYZvGAiRb-5WPoNu744psmKhsCqjkleuqkQAjwZ6tZ5kRFnNKyBz7BUYBcSLZ7XbLk27pin5SQSi7RcmTAG7phfbom29MoA1qAC7U89zaUu406jbZydRHwA2lhlBNWj8oq_ty7xuW4cehRha9-byg8WdpnIOJ80SKSTeFlwYKRxi9Y0s2uSEpE1auj9Y00ET0Iz15AgEOmGd1IlJbo2QFCClA-MZnm8fiH7og9prqoBsn42yXvqqARmnaVNauuzHmxxt-jnJlzmH7xKjcd27xutwW6G8LwwkkEezCnMpERP5RPLOTUTEpuowNIEomMQxqD8pw4NzI4EZekWCM5Qv32z4oK1V0-MMhig1F6IWV2che8,United Kingdom,CR0 1TY,Croydon,England,Greater London,CR0 1QQ,CR0 1TY,0,,,,,,,,,,,,,
265,ChIJzxMV-ZQVdkgR0qhPQnM_DJc,Aldenham farm shop and farm entrance,"Aldenham Rd, Radlett, Borehamwood WD6 3AT, UK",51.6477121,-0.3170646,,,,4.8,5,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=10884144163713951954,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJzxMV-ZQVdkgR0qhPQnM_DJc,9C3XJMXM+35,"JMXM+35 Borehamwood, UK",,AciIO2fdwAmgSXil0FhcALUDSc5LUbotjnUgwW7HaqYK6ihlGq8mL1gT1E0jtgQ7KZgCZbYGkiSSg1BHNZnRtzMRG7mAPuAZLpUVRHAiy7GEkjEtcdhFHh8cdcqZMPEaGRTJqWrwMhH6qrpvILizxT-WGGFAaYXK6l_MMWWNCpho6oJ0VfcysQ2A0aQmUPA3-NSBwotVXEHxV-ZfRvtmbBvqSXXpxM689NzO8l7KtruPW7ZI7DVHmZgq7NzkNwYXTkFaeK2hR17C-ivqp6sjajz5u1f4yz0o5Jh7MrNmk0rG3HqA9W-coYKkUlUZCX3vZGsikY7nVGU8eKaFiI1JeWqAMCzyommNmfMJ8TaiBpvtaf94b-rjyohAcRxpgmwJ7aB4Ra8nHoflIHaqDMr-22rnaXiQp-iegbk1CiOD1NzGVlu9kasS,United Kingdom,WD6 3AT,Borehamwood,England,Hertfordshire,,WD6 3AT,0,,,,,,,,,,,,,
266,ChIJZXHFX6UcdkgRnNQjo25DX9Y,ACCESS FOR AUTISM,"86, 90 Paul St, London EC2A 4NE, UK",51.5256112,-0.0836256,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,,,,,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=15447139389366588572,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJZXHFX6UcdkgRnNQjo25DX9Y,9C3XGWG8+6G,"GWG8+6G London, UK",,,United Kingdom,EC2A 4NE,London,England,Greater London,EC2A 4NE,EC2A 4NE,1,,,,,,,,,,,,,
267,ChIJmSslapUcdkgRRwjP3YyDZW4,Haggerston Community Centre,"Haggerston Community Centre, 8 Lovelace St, London E8 4FF, UK",51.5377984,-0.0723321,Monday: 9:00?AM?–?10:00?PM; Tuesday: 9:00?AM?–?10:00?PM; Wednesday: 9:00?AM?–?10:00?PM; Thursday: 9:00?AM?–?10:00?PM; Friday: 9:00?AM?–?10:00?PM; Saturday: 9:00?AM?–?11:00?PM; Sunday: 9:00?AM?–?10:00?PM,https://communityhalls.hackney.gov.uk/venues/2-haggerston-community-centre,+44 20 8356 7845,4.3,115,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=7954908957859842119,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJmSslapUcdkgRRwjP3YyDZW4,9C3XGWQH+43,"GWQH+43 London, UK",,AciIO2dLtRdh5wzGrYbagVQSEkXyqZjp7zhUTjKHmEDquTFrlhONQto2eyXOgAapPnScrglU6kKO0jlIllM9bxwol5Bv4uPIv32NZBX3ayunaKR6e1ozfSIo5meZdlWrjLWwcJzx55hQfxANyXkCUywTu_g550ENGDiMhq4Nsg42QAOo76XXEYf_L_nqGuHoSvVfwRAbS5tm2rU7oJ3085pT4TMFW0fz8-_JRT30KhdjtcRuKr-Tutxq9gWXcftaQd51iLaBTHN3BISVumBFLXjhrXJUPZTNEUezRISNkrGEQt5l5oflNB6M_wnF5hTBI3ySXBqCIs-o5kkeR2hRyK5QR3CjJVftspxkjK4Q9vc2isSbHaOK6gowgk6qNl5kSB26OLn5-MG4p6Ui0pVw0GuIF8zlhspseVlQTzBbNcRThdgawNjQ,United Kingdom,E8 4FF,London,England,Greater London,E8 2NA,E8 4FF,0,,,,,,,,,,,,,
